Lev0	Jaro	Jaro_Winkler	Ratio	Sorensen	Jaccard	Lev1	Lev2	Dice2	Dice3	Dice4	CosWords	Cos2	wLev0	wJaro	wJaro_Winkler	wRatio	wSorensen	wJaccard	wLev1	wLev2	wDice2	wDice3	wDice4	wCosWords	wCos2	intercept	AUC
1	0	1	0	1	0	1	1	1	1	1	1	1	-1.90575188833	0.0	-0.577069443379	0.0	-0.140987999308	0.0	0.215829123439	0.102973189804	2.48764728944	1.30860113752	-0.351057279951	0.97133726486	0.504346502571	-1.93849722614	0.964788175157
1	0	1	0	1	1	0	1	1	1	1	1	1	-1.80919922829	0.0	-0.497000754644	0.0	-0.528611088929	-0.421780413394	0.0	0.245553845808	2.57367604278	1.31721952787	-0.352221095768	0.962827684456	0.516590109805	-1.72768768242	0.965808922439
1	0	1	0	1	1	1	0	1	1	1	1	1	-1.84501199476	0.0	-0.500354964416	0.0	-0.528348673787	-0.422832865953	0.306626038737	0.0	2.55818457087	1.31165825683	-0.351822113074	0.963771009435	0.514750809448	-1.72533802129	0.965658579816
1	0	1	0	1	1	1	1	0	1	1	1	1	-1.84621717709	0.0	-0.412527135103	0.0	-0.570821318773	-0.256597007892	0.757071631997	0.638516287082	0.0	2.26342692047	-0.529097948634	1.1208552778	0.782823229412	-1.82053078641	0.963988985425
1	0	1	0	1	1	1	1	1	0	1	1	1	-1.90067786163	0.0	-0.461235570512	0.0	-0.500508506941	-0.438940456468	0.319363222625	0.209982548601	2.9331999609	0.0	0.309922015931	0.93600391688	0.634752819295	-1.71576759779	0.964835651775
1	0	1	0	1	1	1	1	1	1	0	1	1	-1.89086562852	0.0	-0.50118754544	0.0	-0.510264485002	-0.440772869967	0.285009243522	0.207509485833	2.60187709466	0.77491760371	0.0	0.949817874049	0.55152087462	-1.74861138987	0.965215464717
1	0	1	0	1	1	1	1	1	1	1	0	1	-2.14349578353	0.0	-0.170725944131	0.0	-0.680719237968	-0.551352484862	0.100016051773	-0.0109958920358	3.17506087071	1.0102331731	-0.149760349055	0.0	1.43480237675	-2.05541546379	0.964250106822
1	0	1	0	1	1	1	1	1	1	1	1	0	-1.97425220182	0.0	-0.517497426321	0.0	-0.507819272134	-0.40585214024	0.283428138527	0.178019730506	2.72408382347	1.51062267129	-0.425384535704	1.12452524069	0.0	-1.70545138834	0.965713969203
1	0	1	1	0	1	1	1	1	1	1	1	1	-1.96446822632	0.0	-0.649187268147	0.793932638657	0.0	-0.203098465442	0.139003074881	0.0159111329223	2.40291244164	1.23768830761	-0.315017197893	0.989964044665	0.487130729213	-2.12467767654	0.964891041162
1	0	1	1	0	0	1	1	1	1	1	1	1	-1.97682518242	0.0	-0.65167487975	0.755458261621	0.0	0.0	0.112770955147	-0.0239858779987	2.36612175536	1.24797865873	-0.326502187186	0.989537407244	0.482280034128	-2.15629530169	0.964637832534
1	0	1	1	0	1	0	1	1	1	1	1	1	-1.91259454942	0.0	-0.646349902849	0.815060455214	0.0	-0.199656967081	0.0	0.0557188061445	2.41902012204	1.24115736256	-0.317434397436	0.988970129147	0.487939409651	-2.12359814037	0.964843564544
1	0	1	1	0	1	1	0	1	1	1	1	1	-1.95853643217	0.0	-0.649145602906	0.797145700015	0.0	-0.202303696791	0.14293108166	0.0	2.40458774743	1.23756109141	-0.3153102118	0.989834364094	0.487165796461	-2.12400226767	0.964898953932
1	0	1	1	0	1	1	1	0	1	1	1	1	-1.96613275987	0.0	-0.60543961188	1.34595720939	0.0	-0.0434572355841	0.513443475896	0.346737235195	0.0	2.08244843368	-0.472489052947	1.14006013687	0.712410500965	-2.34624436707	0.963411353242
1	0	1	1	0	1	1	1	1	0	1	1	1	-1.97086187196	0.0	-0.607950575541	0.901974488153	0.0	-0.225817370278	0.183124115746	0.041828252261	2.75853369793	0.0	0.303128937619	0.962893879793	0.595781561826	-2.1176554567	0.964186804665
1	0	1	1	0	1	1	1	1	1	0	1	1	-1.95304396813	0.0	-0.644271347607	0.823906561837	0.0	-0.220825860101	0.161736327378	0.0520977902861	2.4583269074	0.75078209751	0.0	0.975421138947	0.520215623847	-2.13421397436	0.964345060058
1	0	1	1	0	1	1	1	1	1	1	0	1	-2.15886409819	0.0	-0.301492363911	0.457104321274	0.0	-0.220831771446	0.0245534076308	-0.107638534821	3.11661595618	0.95382080224	-0.118551912139	0.0	1.43046555259	-2.44507530357	0.962928674295
1	0	1	1	0	1	1	1	1	1	1	1	0	-2.03339583007	0.0	-0.659149014135	0.862550136093	0.0	-0.187789538928	0.15352896316	0.0161845318056	2.56943528463	1.41941656371	-0.38652516918	1.13985197434	0.0	-2.10198697723	0.96514424979
1	0	1	1	1	0	1	1	1	1	1	1	1	-1.98985056839	0.0	-0.630413339495	0.752521275683	-0.136387452073	0.0	0.103398702746	-0.0377012983447	2.35001455014	1.25397550465	-0.332960163834	0.987935057425	0.481528179621	-2.11522665466	0.964898953932
1	0	1	1	1	0	0	1	1	1	1	1	1	-1.95186864924	0.0	-0.627825364144	0.767632884264	-0.139638487034	0.0	0.0	-0.00686530575561	2.36209476044	1.25728079627	-0.335118359283	0.987122949773	0.482193362823	-2.11283419494	0.965167988099
1	0	1	1	1	0	1	0	1	1	1	1	1	-2.00328872679	0.0	-0.630886643153	0.744804914491	-0.134311262464	0.0	0.0929629900849	0.0	2.34607205435	1.25409421572	-0.332166717777	0.988238287554	0.481506951999	-2.11771183333	0.964859390084
1	0	1	1	1	0	1	1	0	1	1	1	1	-1.9981736943	0.0	-0.560824064593	1.3215317416	-0.31668323321	0.0	0.478200192682	0.298794883599	0.0	2.07995546572	-0.485632438196	1.13387870668	0.704161476332	-2.25053074485	0.963648736331
1	0	1	1	1	0	1	1	1	0	1	1	1	-1.99411646657	0.0	-0.597387359368	0.858614974089	-0.10034350539	0.0	0.147679105506	-0.0116065885105	2.70853526488	0.0	0.294570182086	0.961002329208	0.593143435078	-2.12222136711	0.964368798367
1	0	1	1	1	0	1	1	1	1	0	1	1	-1.97431628053	0.0	-0.630750803111	0.780457791232	-0.108942109703	0.0	0.126227862735	-0.00106350807393	2.40692087824	0.740702840993	0.0	0.973132585767	0.516691144606	-2.13596236157	0.96451122822
1	0	1	1	1	0	1	1	1	1	1	0	1	-2.19612403264	0.0	-0.2853533352	0.422377202754	-0.203090926569	0.0	-0.01469232679	-0.168929878193	3.04042652257	0.979855631108	-0.143954900205	0.0	1.41755067379	-2.4055272544	0.963363876624
1	0	1	1	1	0	1	1	1	1	1	1	0	-2.05909701551	0.0	-0.641555804598	0.824645885652	-0.139208952112	0.0	0.120023437203	-0.0337529193344	2.5157584496	1.43776411373	-0.404721936997	1.13685432852	0.0	-2.09083286913	0.965120511481
1	0	1	1	1	1	0	1	1	1	1	1	1	-1.95103456419	0.0	-0.552664392068	0.861506187981	-0.587381039545	-0.502121247083	0.0	0.0552689385909	2.40434636105	1.25023729092	-0.32736806487	0.982810501618	0.491926664882	-1.89889572146	0.965682318125
1	0	1	1	1	1	0	0	1	1	1	1	1	-1.92290827752	0.0	-0.550973664596	0.872548372262	-0.58757793951	-0.49815612838	0.0	0.0	2.41248269786	1.25225168027	-0.329841784275	0.982097353655	0.492061311884	-1.89642554199	0.965524062732
1	0	1	1	1	1	0	1	0	1	1	1	1	-1.8200527948	0.0	-0.49407279803	1.48575700347	-0.667153978464	-0.367497680913	0.0	0.506533748844	0.0	2.11814776963	-0.495406427622	1.13278202625	0.721941613994	-2.08293161759	0.96345882986
1	0	1	1	1	1	0	1	1	0	1	1	1	-1.94064638818	0.0	-0.513449073312	0.974543520032	-0.567550156536	-0.513446160597	0.0	0.0960822643969	2.76966282553	0.0	0.297233618573	0.9551721862	0.602501571474	-1.89936055057	0.96514424979
1	0	1	1	1	1	0	1	1	1	0	1	1	-1.92869646283	0.0	-0.550207430921	0.894098498676	-0.570870023443	-0.510508331993	0.0	0.0983801840523	2.46564007004	0.744314146073	0.0	0.967547664341	0.526690122444	-1.91444868082	0.965286679644
1	0	1	1	1	1	0	1	1	1	1	0	1	-2.19548353081	0.0	-0.196797407573	0.523665820074	-0.719387739106	-0.591556554633	0.0	-0.099359348262	3.09524217023	0.96829514144	-0.133656000479	0.0	1.42622064441	-2.15843656602	0.964400449445
1	0	1	1	1	1	0	1	1	1	1	1	0	-2.01434365986	0.0	-0.564719608985	0.930025515169	-0.572530730709	-0.477871069362	0.0	0.0606475913831	2.57397951641	1.43524012377	-0.400101884424	1.1342725022	0.0	-1.8816022214	0.966441944009
1	0	1	1	1	1	1	0	1	1	1	1	1	-1.99559860052	0.0	-0.555355299098	0.844334825983	-0.586792180366	-0.505832294509	0.141049875763	0.0	2.39020469501	1.24648417305	-0.325100207957	0.983770978655	0.491056099152	-1.89938430751	0.965848486287
1	0	1	1	1	1	1	0	0	1	1	1	1	-1.88436825668	0.0	-0.498134946072	1.46499487254	-0.665889845048	-0.368905915053	0.614803911616	0.0	0.0	2.10111126117	-0.494005440054	1.13229646377	0.716236651554	-2.07477286523	0.964155153587
1	0	1	1	1	1	1	0	1	0	1	1	1	-1.99119696008	0.0	-0.517097009415	0.955959760761	-0.566608069825	-0.518028736922	0.193476806337	0.0	2.75135465154	0.0	0.297312739931	0.95658402347	0.600672709078	-1.89892012798	0.965255028565
1	0	1	1	1	1	1	0	1	1	0	1	1	-1.96838578512	0.0	-0.552685751112	0.879448055454	-0.570326440258	-0.513105650861	0.173470811814	0.0	2.45264305155	0.742744240169	0.0	0.968391274797	0.525569473026	-1.9136258239	0.965468673345
1	0	1	1	1	1	1	0	1	1	1	0	1	-2.24211932935	0.0	-0.198092510101	0.501971549951	-0.719518452702	-0.59782219248	-0.00764959300253	0.0	3.08338959755	0.965394977786	-0.12975678538	0.0	1.42720333606	-2.1631108953	0.964416274985
1	0	1	1	1	1	1	0	1	1	1	1	0	-2.0643218461	0.0	-0.566441550692	0.910819343232	-0.572344769787	-0.482252957513	0.156342017234	0.0	2.55831945394	1.43081350736	-0.397598363398	1.13489854659	0.0	-1.88319738044	0.966307426926
1	0	1	1	1	1	1	1	0	1	1	1	1	-2.00728642211	0.0	-0.503568032856	1.39659957295	-0.665369249728	-0.387734370388	0.509152008968	0.343156958466	0.0	2.08159824053	-0.479917515275	1.13279022579	0.714124022199	-2.08462107228	0.96387029388
1	0	1	1	1	1	1	1	0	0	1	1	1	-2.01282097486	0.0	-0.376036652956	1.71851104747	-0.667322985377	-0.389205017874	0.70406851277	0.48046327043	0.0	0.0	0.634086440527	1.12316101173	1.00298211834	-2.16972646303	0.961005871275
1	0	1	1	1	1	1	1	0	1	0	1	1	-1.98631325105	0.0	-0.489140742898	1.45522119225	-0.647248045272	-0.401143960326	0.558129396362	0.411796056915	0.0	1.36797521887	0.0	1.11814226013	0.772571623029	-2.12667843649	0.962588425201
1	0	1	1	1	1	1	1	0	1	1	0	1	-2.2509465032	0.0	-0.069306163497	1.20858418825	-0.844369326486	-0.434177285405	0.504686027519	0.310945980452	0.0	2.00076060445	-0.314415836075	0.0	1.935756999	-2.41842063804	0.962627989049
1	0	1	1	1	1	1	1	0	1	1	1	0	-2.10995238474	0.0	-0.503137330745	1.54920393305	-0.656958899265	-0.346071876619	0.573312654936	0.379338680371	0.0	2.45699347144	-0.605069670135	1.37917682066	0.0	-2.09715360267	0.96643403124
1	0	1	1	1	1	1	1	1	0	1	1	1	-2.00681754504	0.0	-0.517754310285	0.949123656867	-0.566734131169	-0.519851132286	0.181778635039	0.0420417077648	2.74694925642	0.0	0.298216687116	0.956943988196	0.60051806926	-1.900592643	0.965231290256
1	0	1	1	1	1	1	1	1	0	0	1	1	-2.06340282959	0.0	-0.461399362288	0.997466671365	-0.601117682186	-0.509266469781	0.158991475682	-0.0626993785135	3.09382938009	0.0	0.0	0.971013182877	0.650476641068	-1.83718179198	0.966568548323
1	0	1	1	1	1	1	1	1	0	1	0	1	-2.20287255971	0.0	-0.174356797583	0.613116436094	-0.70059514256	-0.606303869596	0.0620760820555	-0.0813198837655	3.35368662266	0.0	0.349844011934	0.0	1.49758509282	-2.1571895275	0.964242194053
1	0	1	1	1	1	1	1	1	0	1	1	0	-2.09801347562	0.0	-0.531451036926	1.0605592128	-0.542555270759	-0.496911235942	0.211619307368	0.0507741291526	3.02556487481	0.0	0.325117449249	1.14525591725	0.0	-1.88187535994	0.965429109497
1	0	1	1	1	1	1	1	1	1	0	1	1	-1.98880967843	0.0	-0.552708367106	0.870289820907	-0.5702600361	-0.515550229461	0.160658921017	0.0530968737281	2.44547037548	0.744834383622	0.0	0.968946865214	0.525433979547	-1.91659613897	0.965476586115
1	0	1	1	1	1	1	1	1	1	0	0	1	-2.19724626693	0.0	-0.199907305004	0.535818513464	-0.710859523132	-0.596730739745	0.0328854204545	-0.0899998063313	3.1131146767	0.763240260531	0.0	0.0	1.43350409189	-2.1639556749	0.964479577142
1	0	1	1	1	1	1	1	1	1	0	1	0	-2.06039515144	0.0	-0.567633216448	0.951718300185	-0.549649864152	-0.494015199547	0.18358208771	0.0637018656035	2.6394416909	0.826321905936	0.0	1.13092521844	0.0	-1.90330815355	0.966030479989
1	0	1	1	1	1	1	1	1	1	1	0	1	-2.20357884723	0.0	-0.197507274486	0.521514450509	-0.719323196821	-0.592329311063	0.0224181823022	-0.106868265923	3.09313977218	0.966845140666	-0.13284837606	0.0	1.4262217988	-2.1586002148	0.964384623906
1	0	1	1	1	1	1	1	1	1	1	0	0	-2.61897815488	0.0	0.00473006744545	0.602783096189	-0.768503187539	-0.572022486303	0.030116004017	-0.187021982144	4.21108889209	1.59209935048	-0.304046060603	0.0	0.0	-2.31073260946	0.964273845131
1	0	1	1	1	1	1	1	1	1	1	1	0	-2.06993641059	0.0	-0.567735589299	0.908477663764	-0.572108914455	-0.482757290526	0.15172171935	0.0159596801197	2.55636190702	1.43018152227	-0.396872008084	1.13512507611	0.0	-1.88298413917	0.966267863077
1	1	0	1	1	1	1	1	1	1	1	1	1	-1.91918749186	1.17553782209	0.0	0.516043097968	-0.937685554628	-0.715038818647	0.014295249293	-0.101242326346	2.24418464386	1.11330504554	-0.269180510977	0.951756192432	0.482320843973	-2.69410301383	0.971933406131
1	1	0	0	1	1	1	1	1	1	1	1	1	-1.86134202407	1.26472301485	0.0	0.0	-0.91066485284	-0.679325636061	0.0793706328139	-0.0210071768451	2.32186977722	1.14558758576	-0.278582403274	0.942271096008	0.496047199063	-2.61287647862	0.971854278435
1	1	0	0	0	1	1	1	1	1	1	1	1	-1.80639694218	1.10764735286	0.0	0.0	0.0	-0.209255079913	0.0811020431044	-0.0208528264547	2.34789712402	1.1314881633	-0.267888062417	0.946832539903	0.490761852245	-3.01657523364	0.970635711912
1	1	0	0	1	0	1	1	1	1	1	1	1	-1.85893206491	1.1239685749	0.0	0.0	-0.304214016604	0.0	0.0288385664478	-0.0980768065322	2.26110881485	1.16097147316	-0.295475918935	0.94601021539	0.485637199041	-2.94858007808	0.971355773948
1	1	0	0	1	1	0	1	1	1	1	1	1	-1.83063942641	1.27154259263	0.0	0.0	-0.910790742939	-0.676333101112	0.0	0.00383881750415	2.33207507211	1.14865262617	-0.280362939806	0.941534638256	0.496784587836	-2.61140967625	0.971783063508
1	1	0	0	1	1	1	0	1	1	1	1	1	-1.87021721226	1.25886158709	0.0	0.0	-0.909525702235	-0.679519251726	0.0746150823569	0.0	2.31979544004	1.1455865112	-0.278245245837	0.942498198137	0.496012158424	-2.61242890302	0.971862191204
1	1	0	0	1	1	1	1	0	1	1	1	1	-1.81087559984	1.62864499548	0.0	0.0	-0.990328938383	-0.548636851971	0.495498294708	0.366025539007	0.0	1.96805318798	-0.418266558799	1.08782482149	0.715747092834	-2.79077727991	0.970960135467
1	1	0	0	1	1	1	1	1	0	1	1	1	-1.85922935096	1.36451399676	0.0	0.0	-0.891189690097	-0.693127830541	0.127931980646	0.0155008739407	2.6541273193	0.0	0.29679100894	0.917535581948	0.600255345188	-2.61353137063	0.971252907943
1	1	0	0	1	1	1	1	1	1	0	1	1	-1.84933932275	1.29897872917	0.0	0.0	-0.899369200414	-0.69048742439	0.100754674325	0.0146253332681	2.36795823078	0.717037321639	0.0	0.929460513673	0.526087945797	-2.63620213712	0.971442814414
1	1	0	0	1	1	1	1	1	1	1	0	1	-2.11462092058	1.2626481287	0.0	0.0	-0.96552335025	-0.731911476396	-0.0545141969651	-0.175838693063	2.96873278458	0.871463005679	-0.0852038988349	0.0	1.39682390292	-2.70576585335	0.968151102249
1	1	0	0	1	1	1	1	1	1	1	1	0	-1.92649959513	1.2939049596	0.0	0.0	-0.897174248882	-0.660138380188	0.104480381004	-0.00619087113948	2.49486776148	1.34090025337	-0.353767832699	1.09565624479	0.0	-2.60554649955	0.971237082404
1	1	0	1	0	1	1	1	1	1	1	1	1	-1.85387975364	1.02908941042	0.0	0.452899396615	0.0	-0.229139133744	0.0234616198673	-0.0937697692632	2.2801846379	1.10259172481	-0.259226984257	0.955306131399	0.47885605531	-3.10020860697	0.970999699315
1	1	0	1	0	0	1	1	1	1	1	1	1	-1.87083938279	1.01478308243	0.0	0.414645203009	0.0	0.0	-0.00401502803061	-0.136129694497	2.23767080987	1.11969744439	-0.274503387303	0.954946215407	0.475272790678	-3.13517810485	0.971276646252
1	1	0	1	0	1	0	1	1	1	1	1	1	-1.845169349	1.03012733671	0.0	0.456611754794	0.0	-0.228156037965	0.0	-0.0872313047268	2.28227631143	1.10279389258	-0.259372915439	0.95514691826	0.479137671302	-3.10031074408	0.971015524854
1	1	0	1	0	1	1	0	1	1	1	1	1	-1.88762017769	1.02367229735	0.0	0.438122011991	0.0	-0.233164802195	-0.00272840891338	0.0	2.27148848535	1.10134882546	-0.256573912163	0.956053868489	0.478824680527	-3.10227159909	0.970873095001
1	1	0	1	0	1	1	1	0	1	1	1	1	-1.85049834442	1.2852594878	0.0	0.91453908431	0.0	-0.0865062559814	0.361610203385	0.198554868903	0.0	1.86237532832	-0.384676336545	1.10152463015	0.679267019314	-3.39381811335	0.97089683331
1	1	0	1	0	1	1	1	1	0	1	1	1	-1.86031406246	1.11807575604	0.0	0.536782429913	0.0	-0.254116347807	0.057801625113	-0.0753350311425	2.58539182415	0.0	0.293358455315	0.932774292018	0.576145588685	-3.11050804418	0.970627799142
1	1	0	1	0	1	1	1	1	1	0	1	1	-1.84366315525	1.06400849717	0.0	0.470341617414	0.0	-0.244463210432	0.0395961996729	-0.0662864562714	2.32038356838	0.702874404309	0.0	0.943546653686	0.505927725443	-3.12252934383	0.970485369289
1	1	0	1	0	1	1	1	1	1	1	0	1	-2.07429512242	1.0697030205	0.0	0.168097466667	0.0	-0.245301105843	-0.0759906621722	-0.206661177013	2.98115046178	0.842134967592	-0.0685432996935	0.0	1.39799648406	-3.16941331068	0.967138267736
1	1	0	1	0	1	1	1	1	1	1	1	0	-1.92279324154	1.05254806153	0.0	0.518910309975	0.0	-0.219272448375	0.037305409871	-0.0931738982159	2.43800634348	1.28524050343	-0.330582320071	1.10333362946	0.0	-3.10124403933	0.970493282059
1	1	0	1	1	0	1	1	1	1	1	1	1	-1.9031175548	1.05166217775	0.0	0.408922232439	-0.301059011721	0.0	-0.0257883346735	-0.167411481008	2.19680857923	1.13560059272	-0.288518829981	0.953673646334	0.474149626468	-3.02861514654	0.971474465492
1	1	0	1	1	0	0	1	1	1	1	1	1	-1.91258476657	1.0498549753	0.0	0.405504364755	-0.300260663296	0.0	0.0	-0.174947994041	2.19399211433	1.13495976769	-0.288100818172	0.953840353533	0.474015107009	-3.02883422947	0.971474465492
1	1	0	1	1	0	1	0	1	1	1	1	1	-1.96347280316	1.04022892187	0.0	0.381414785543	-0.293635027126	0.0	-0.0729472181378	0.0	2.18126693484	1.13352965701	-0.283993601945	0.954973309724	0.473964772694	-3.03577894873	0.971363686718
1	1	0	1	1	0	1	1	0	1	1	1	1	-1.90549228415	1.32911251499	0.0	0.871578766274	-0.4822110347	0.0	0.301926891689	0.120466868583	0.0	1.86384230354	-0.407978733332	1.09334130856	0.666601865905	-3.22088171778	0.971134216398
1	1	0	1	1	0	1	1	1	0	1	1	1	-1.90816805411	1.1370860333	0.0	0.492808215499	-0.269516785323	0.0	0.00865615203191	-0.150240099001	2.51091645651	0.0	0.280477272996	0.930509237798	0.574225521537	-3.05450734865	0.970968048236
1	1	0	1	1	0	1	1	1	1	0	1	1	-1.890428377	1.08625336801	0.0	0.426891242204	-0.279441743979	0.0	-0.0083628579377	-0.138174257568	2.24095457139	0.69066307122	0.0	0.940687684043	0.504591149611	-3.06395582265	0.9713162101
1	1	0	1	1	0	1	1	1	1	1	0	1	-2.12504365348	1.09568626744	0.0	0.124646781339	-0.322578906924	0.0	-0.12549906182	-0.285131088688	2.87425963526	0.883105541477	-0.103080013478	0.0	1.38977624601	-3.08796719368	0.967739638228
1	1	0	1	1	0	1	1	1	1	1	1	0	-1.97132904488	1.07749036594	0.0	0.478248002854	-0.305828400648	0.0	-0.0124430285328	-0.167448914884	2.35627179194	1.31764694172	-0.360089927349	1.10034858377	0.0	-3.02896284264	0.97110256532
1	1	0	1	1	1	0	1	1	1	1	1	1	-1.91406070387	1.17688118216	0.0	0.517711977011	-0.937832692889	-0.714657365614	0.0	-0.0969857284094	2.2456119099	1.11385631535	-0.269515133068	0.951655694646	0.48237499546	-2.6943612127	0.971893842283
1	1	0	1	1	1	0	0	1	1	1	1	1	-1.96273860257	1.16883960033	0.0	0.497568423864	-0.937212662318	-0.720310792558	0.0	0.0	2.23278946194	1.11159207754	-0.265987543008	0.952673101219	0.482264664104	-2.69671479654	0.971846365665
1	1	0	1	1	1	0	1	0	1	1	1	1	-1.79284285778	1.4682946714	0.0	1.02948664453	-1.04306697092	-0.615767452604	0.0	0.290721138317	0.0	1.88123593847	-0.402157401575	1.09506364724	0.684310138712	-2.94090393837	0.971347861178
1	1	0	1	1	1	0	1	1	0	1	1	1	-1.90666629512	1.26609677335	0.0	0.607467908268	-0.925415446233	-0.733468667388	0.0	-0.0679691363309	2.55808813157	0.0	0.288727599986	0.928752378717	0.58096076768	-2.71006154289	0.971814714586
1	1	0	1	1	1	0	1	1	1	0	1	1	-1.89612130998	1.21252359016	0.0	0.538593571985	-0.929538186361	-0.726917068026	0.0	-0.0641293095131	2.28979427036	0.698268508253	0.0	0.939395544996	0.510859508746	-2.72116939071	0.971656459194
1	1	0	1	1	1	0	1	1	1	1	0	1	-2.1731296465	1.21854021068	0.0	0.225639000274	-0.978169630372	-0.751252817113	0.0	-0.239505250426	2.92759684983	0.852661826994	-0.0782209998467	0.0	1.39456556396	-2.74399663271	0.96833309595
1	1	0	1	1	1	0	1	1	1	1	1	0	-1.97758195714	1.1992211865	0.0	0.587083491924	-0.929970010866	-0.701009177994	0.0	-0.0924932300741	2.40611931843	1.29825285953	-0.341500749379	1.10095696251	0.0	-2.69884335922	0.971719761351
1	1	0	1	1	1	1	0	1	1	1	1	1	-1.9553967533	1.16961568873	0.0	0.500039781282	-0.937147454645	-0.719404555258	-0.0140485382181	0.0	2.23480040988	1.11198046959	-0.266317680925	0.952546425587	0.482363431481	-2.69645045249	0.971838452895
1	1	0	1	1	1	1	0	0	1	1	1	1	-1.8542928374	1.45555874204	0.0	1.00899214577	-1.04055121758	-0.618874844837	0.399922233174	0.0	0.0	1.86788342871	-0.399816533813	1.09499716931	0.680647005428	-2.93426973118	0.97152194211
1	1	0	1	1	1	1	0	1	0	1	1	1	-1.95430370633	1.25780570637	0.0	0.587798915784	-0.924576522722	-0.738243747647	0.0262974540534	0.0	2.54482217017	0.0	0.290670353099	0.929763600718	0.580443318908	-2.71168468218	0.971830540126
1	1	0	1	1	1	1	0	1	1	0	1	1	-1.93394007827	1.20571163178	0.0	0.522742269886	-0.928899815457	-0.730731797759	0.010415571903	0.0	2.27947311044	0.700465870174	0.0	0.940264238109	0.510424089197	-2.72241595994	0.971775150738
1	1	0	1	1	1	1	0	1	1	1	0	1	-2.21926228176	1.21072129324	0.0	0.203022119285	-0.977440972374	-0.758462128399	-0.145792359557	0.0	2.91854268654	0.851906069903	-0.0734977414362	0.0	1.39596960831	-2.74931434705	0.968071974553
1	1	0	1	1	1	1	0	1	1	1	1	0	-2.0241250246	1.19149729716	0.0	0.567213829098	-0.92917090202	-0.706089757196	0.000451964276303	0.0	2.39382477286	1.29610197751	-0.338086053473	1.10188821635	0.0	-2.70108927762	0.971537767649
