Lev0	Jaro	Jaro_Winkler	Ratio	Sorensen	Jaccard	Lev1	Lev2	Dice2	Dice3	Dice4	CosWords	Cos2	wLev0	wJaro	wJaro_Winkler	wRatio	wSorensen	wJaccard	wLev1	wLev2	wDice2	wDice3	wDice4	wCosWords	wCos2	intercept	AUC
1	1	0	1	1	1	1	1	0	1	1	1	1	-1.92234215083	1.44222744558	0.0	0.975787340331	-1.03836150078	-0.627502123905	0.346049377934	0.185385432449	0.0	1.86013771044	-0.393707820527	1.095318425	0.679156700779	-2.93713184728	0.971561505958
1	1	0	1	1	1	1	1	0	0	1	1	1	-1.92789764117	1.67815606039	0.0	1.22471406504	-1.04607446266	-0.639260870447	0.499959466365	0.285565023004	0.0	0.0	0.601994794068	1.09003382702	0.92046609744	-3.02781829989	0.968752472741
1	1	0	1	1	1	1	1	0	1	0	1	1	-1.90386216259	1.50373554153	0.0	1.01160374602	-1.02806188951	-0.644155340447	0.381147576364	0.234439707637	0.0	1.26776044394	0.0	1.08332499899	0.724400047154	-2.98276563666	0.970635711912
1	1	0	1	1	1	1	1	0	1	1	0	1	-2.18362109665	1.5907737964	0.0	0.816132656669	-1.12672722268	-0.616988934041	0.338020300731	0.150273086846	0.0	1.79854654662	-0.23069825259	0.0	1.86570912807	-3.05124893875	0.967328174208
1	1	0	1	1	1	1	1	0	1	1	1	0	-2.01623948724	1.50482280827	0.0	1.10524956528	-1.03939477223	-0.594306354556	0.399066389568	0.215169185068	0.0	2.19916068332	-0.504026414393	1.32695730253	0.0	-2.96907928252	0.972724683094
1	1	0	1	1	1	1	1	1	0	1	1	1	-1.92450647447	1.2626322793	0.0	0.600737460179	-0.925011769054	-0.734703336739	0.0491794726668	-0.082406312729	2.55262793514	0.0	0.288913323746	0.929109416143	0.580610321225	-2.70966248323	0.971878016743
1	1	0	1	1	1	1	1	1	0	0	1	1	-1.98502052298	1.25327913827	0.0	0.659322521411	-0.942093910289	-0.713574834429	0.0303367824245	-0.182417077059	2.89477713603	0.0	0.0	0.945989130019	0.625835374496	-2.61026070007	0.97194923167
1	1	0	1	1	1	1	1	1	0	1	0	1	-2.13935626064	1.28622109261	0.0	0.307442373845	-0.96640801483	-0.768307148601	-0.0532371283567	-0.196298701331	3.15919274085	0.0	0.349858712824	0.0	1.45732594245	-2.75691942844	0.968064061783
1	1	0	1	1	1	1	1	1	0	1	1	0	-2.01115411085	1.30733649171	0.0	0.701621020467	-0.912439861855	-0.722055747053	0.0741013522823	-0.0774224414663	2.81331169456	0.0	0.315028919419	1.11057452551	0.0	-2.71868477328	0.971672284733
1	1	0	1	1	1	1	1	1	1	0	1	1	-1.90761891176	1.21079260494	0.0	0.534815559565	-0.929304037137	-0.72806254705	0.0313495689192	-0.0728380201076	2.28539826471	0.698498595609	0.0	0.939669723628	0.510820096921	-2.72130773884	0.971680197503
1	1	0	1	1	1	1	1	1	1	0	0	1	-2.1370053822	1.23362874502	0.0	0.243696452715	-0.975868236988	-0.753259049896	-0.0801582358463	-0.205453663302	2.94607675659	0.732590295899	0.0	0.0	1.3995801573	-2.75232783807	0.968190666097
1	1	0	1	1	1	1	1	1	1	0	1	0	-1.97779646704	1.24489660134	0.0	0.610542179031	-0.918266117065	-0.717255742292	0.0526355503585	-0.063065301217	2.46352836724	0.780554469231	0.0	1.09801778535	0.0	-2.73522943811	0.971640633655
1	1	0	1	1	1	1	1	1	1	1	0	1	-2.14140308117	1.22391413193	0.0	0.237114197836	-0.978836125553	-0.748901045144	-0.0858742228245	-0.214636055864	2.93597345863	0.855360963845	-0.0798838679391	0.0	1.39451192156	-2.74428391049	0.968253968254
1	1	0	1	1	1	1	1	1	1	1	0	0	-2.5590321575	1.33407778513	0.0	0.307614926995	-0.989754784357	-0.714103107391	-0.0820125708868	-0.29447819511	4.04194312929	1.46683498793	-0.244359343905	0.0	0.0	-2.80744321461	0.966164997072
1	1	0	1	1	1	1	1	1	1	1	1	0	-1.98796335359	1.19740345923	0.0	0.58315223151	-0.929729552232	-0.701769802272	0.0285605086652	-0.100729906662	2.40304176105	1.29742078782	-0.340945716866	1.10110957725	0.0	-2.69871759759	0.971759325199
1	1	1	0	1	1	1	1	1	1	1	1	1	-1.90606020769	1.79086496478	-1.07894420013	0.0	-0.700530414017	-0.569704418876	0.0794371121946	-0.0301774795985	2.29045281078	1.15746172587	-0.257055750805	0.991031595735	0.47673003259	-2.12332556926	0.96663976325
1	1	1	0	0	1	1	1	1	1	1	1	1	-1.8678130383	1.72161027125	-1.17153650911	0.0	0.0	-0.207089546994	0.0801810348424	-0.0330892086047	2.30679574151	1.1479804309	-0.247196193224	0.998576859956	0.471708335829	-2.38624502294	0.965247115795
1	1	1	0	0	0	1	1	1	1	1	1	1	-1.88618820595	1.70227414636	-1.1708500106	0.0	0.0	0.0	0.0497717954582	-0.0777841933543	2.26474738075	1.15913687066	-0.259720143786	0.998651857828	0.466374692219	-2.42333931872	0.965405371188
1	1	1	0	0	1	0	1	1	1	1	1	1	-1.83798823328	1.72655395715	-1.17035227475	0.0	0.0	-0.205646038847	0.0	-0.00480823031915	2.31726633574	1.15122607039	-0.249008575759	0.997817675084	0.472307959362	-2.38463231572	0.965207551947
1	1	1	0	0	1	1	0	1	1	1	1	1	-1.88133802397	1.71653318272	-1.1702588606	0.0	0.0	-0.210518256334	0.0723495787291	0.0	2.30318699655	1.14793723697	-0.246517500778	0.998912183315	0.471561081768	-2.38766977386	0.965231290256
1	1	1	0	0	1	1	1	0	1	1	1	1	-1.81388560414	2.08910650114	-1.20720259186	0.0	0.0	-0.0354460950672	0.489229556478	0.347815153801	0.0	1.99257850795	-0.397947963491	1.14047154852	0.698533106801	-2.59115980805	0.965136337021
1	1	1	0	0	1	1	1	1	0	1	1	1	-1.8659784387	1.82066239576	-1.15924291473	0.0	0.0	-0.227729454868	0.126344859849	0.00080163702011	2.64293600802	0.0	0.327623735331	0.97230098592	0.573032869607	-2.38314479051	0.964242194053
1	1	1	0	0	1	1	1	1	1	0	1	1	-1.8585128417	1.75907483826	-1.17841998754	0.0	0.0	-0.222204796708	0.0990155862797	-0.00194435158446	2.3483519743	0.76677421694	0.0	0.987248758724	0.497569034498	-2.39862798842	0.964724873
1	1	1	0	0	1	1	1	1	1	1	0	1	-2.10862180123	1.50540800272	-0.77839580635	0.0	0.0	-0.223979773516	-0.0636875581031	-0.19502919927	3.00315536426	0.851495372564	-0.0507079488274	0.0	1.41583002397	-2.72341456617	0.963624998022
1	1	1	0	0	1	1	1	1	1	1	1	0	-1.92968978579	1.76595390401	-1.19013924124	0.0	0.0	-0.192979978572	0.100478082906	-0.0236079275523	2.47570491837	1.32811568129	-0.317309714607	1.14320433713	0.0	-2.36327702139	0.965555713811
1	1	1	0	1	0	1	1	1	1	1	1	1	-1.90716912453	1.70932427278	-1.14480591006	0.0	-0.18827566801	0.0	0.0365579047308	-0.0959332090686	2.24029736923	1.16767661172	-0.268598675304	0.996631985436	0.465382009648	-2.37011020477	0.965682318125
1	1	1	0	1	0	0	1	1	1	1	1	1	-1.89302982692	1.71311279122	-1.144830985	0.0	-0.189782046423	0.0	0.0	-0.0843946852969	2.24511538428	1.16886052637	-0.269287640827	0.996276040159	0.465742172728	-2.36880899875	0.965626928738
1	1	1	0	1	0	1	0	1	1	1	1	1	-1.94451432488	1.70003682311	-1.14502639325	0.0	-0.184019639532	0.0	0.00638677507589	0.0	2.22857747273	1.16552930259	-0.265697540352	0.997690432998	0.464855658669	-2.37742316522	0.965642754277
1	1	1	0	1	0	1	1	0	1	1	1	1	-1.85690549128	2.09745289793	-1.1588114118	0.0	-0.381396462671	0.0	0.44392186253	0.289440567626	0.0	1.98521587824	-0.412306924725	1.13342708752	0.68802611042	-2.4806098868	0.966141258763
1	1	1	0	1	0	1	1	1	0	1	1	1	-1.90317534779	1.81058015072	-1.14069716704	0.0	-0.158420254898	0.0	0.0830611996729	-0.0639581988892	2.57948869067	0.0	0.316779919403	0.970737095816	0.57035894432	-2.37957940379	0.964170979126
1	1	1	0	1	0	1	1	1	1	0	1	1	-1.89437970288	1.75042934523	-1.15711509256	0.0	-0.167514283077	0.0	0.0549724183352	-0.0658846249337	2.28484895261	0.753543250764	0.0	0.984663025025	0.493696524305	-2.39228888274	0.965128424251
1	1	1	0	1	0	1	1	1	1	1	0	1	-2.15296306248	1.50699300831	-0.75645766779	0.0	-0.253028369229	0.0	-0.110499495546	-0.270693081805	2.9070010066	0.881348240176	-0.0805149806749	0.0	1.40907014872	-2.6824404186	0.963553783095
1	1	1	0	1	0	1	1	1	1	1	1	0	-1.96746365641	1.75696936255	-1.16733068638	0.0	-0.19046719229	0.0	0.0594841768107	-0.0837683734206	2.40724100288	1.34704145752	-0.337663853824	1.14055291081	0.0	-2.34329660569	0.965476586115
1	1	1	0	1	1	0	1	1	1	1	1	1	-1.87716229262	1.79502962787	-1.07731213735	0.0	-0.700607082546	-0.566158820397	0.0	-0.0025137143126	2.30074809872	1.16051752796	-0.258864322112	0.990161409488	0.477405798851	-2.12221251987	0.966750542025
1	1	1	0	1	1	0	0	1	1	1	1	1	-1.87858189874	1.79445216309	-1.07722461114	0.0	-0.700833963919	-0.566464173965	0.0	0.0	2.30036409175	1.16067085017	-0.258914101864	0.990212556839	0.477329737643	-2.12216188993	0.966726803716
1	1	1	0	1	1	0	1	0	1	1	1	1	-1.66432342797	2.2195002324	-1.1119564073	0.0	-0.780568497187	-0.415332684317	0.0	0.516414213112	0.0	2.02779813082	-0.418489805033	1.1313724342	0.710119938842	-2.28404425422	0.966536897245
1	1	1	0	1	1	0	1	1	0	1	1	1	-1.85481580189	1.90075006761	-1.06941426554	0.0	-0.684342034461	-0.577076037345	0.0	0.0441355530897	2.64666077024	0.0	0.322491326066	0.963469348336	0.581001593693	-2.12435043136	0.965927613983
1	1	1	0	1	1	0	1	1	1	0	1	1	-1.85762602309	1.8375759371	-1.08762394101	0.0	-0.689457687456	-0.574466523042	0.0	0.0328340345897	2.34709629023	0.761440387968	0.0	0.97829392936	0.504566014846	-2.13907315653	0.966386554622
1	1	1	0	1	1	0	1	1	1	1	0	1	-2.17667875104	1.58884817549	-0.675879291085	0.0	-0.840784057606	-0.660679193027	0.0	-0.209438271611	2.96477252341	0.863619367766	-0.0635578037192	0.0	1.41310486979	-2.40156549251	0.965286679644
1	1	1	0	1	1	0	1	1	1	1	1	0	-1.93052429807	1.84124800419	-1.10190838642	0.0	-0.68451808333	-0.542912036218	0.0	0.013587399076	2.47338012214	1.34384669608	-0.329907122528	1.13717476888	0.0	-2.10238627437	0.966663501559
1	1	1	0	1	1	1	0	1	1	1	1	1	-1.91908242403	1.78552983058	-1.07744325613	0.0	-0.700514089817	-0.570817494094	0.0721255754665	0.0	2.28702632781	1.15724983405	-0.256437943371	0.991235253421	0.476670626844	-2.12501968698	0.966703065407
1	1	1	0	1	1	1	0	0	1	1	1	1	-1.71893298652	2.20550923353	-1.11296709218	0.0	-0.77846187747	-0.415895178994	0.601863472224	0.0	0.0	2.01146480135	-0.417927447732	1.1309042454	0.704761332018	-2.27418679196	0.966734716485
1	1	1	0	1	1	1	0	1	0	1	1	1	-1.90206139366	1.88961955024	-1.06930516425	0.0	-0.684359612999	-0.58135899066	0.127304337773	0.0	2.62973869266	0.0	0.322708374758	0.964662841535	0.579478122455	-2.12635291406	0.965848486287
1	1	1	0	1	1	1	0	1	1	0	1	1	-1.8952036289	1.82884405792	-1.08764804489	0.0	-0.68940535421	-0.578060066126	0.0989839424214	0.0	2.33417919253	0.76109188504	0.0	0.979296653286	0.503602360729	-2.14064041698	0.966402380161
1	1	1	0	1	1	1	0	1	1	1	0	1	-2.22547157044	1.57627653849	-0.673813015238	0.0	-0.84211719211	-0.668841823389	-0.123578829754	0.0	2.95295559384	0.862308227997	-0.0593960522373	0.0	1.41384367191	-2.41076137288	0.965088860403
1	1	1	0	1	1	1	0	1	1	1	1	0	-1.97635286104	1.8307330581	-1.10125689892	0.0	-0.684771497522	-0.547788140628	0.0955025216918	0.0	2.45739362304	1.33931736467	-0.326952121907	1.13804271045	0.0	-2.1054820591	0.966798018642
1	1	1	0	1	1	1	1	0	1	1	1	1	-1.857831232	2.16526481916	-1.10937066801	0.0	-0.778846537953	-0.438532033588	0.486050373213	0.348844728229	0.0	1.98971214593	-0.404617535552	1.13199362435	0.699769572545	-2.29091447226	0.966679327098
1	1	1	0	1	1	1	1	0	0	1	1	1	-1.83165139904	2.4439047593	-1.05533346134	0.0	-0.788488483177	-0.427451956154	0.693094886746	0.507478386269	0.0	0.0	0.670973201428	1.12358507558	0.970535625348	-2.37584160901	0.963925683268
1	1	1	0	1	1	1	1	0	1	0	1	1	-1.83271262054	2.23898512891	-1.11734164276	0.0	-0.768373187964	-0.452807925225	0.526680043928	0.405117123947	0.0	1.38920288838	0.0	1.11969139063	0.749753126059	-2.33375081686	0.96536580734
1	1	1	0	1	1	1	1	0	1	1	0	1	-2.12474240798	2.06894997152	-0.659382784775	0.0	-0.966579695421	-0.480569890704	0.456847765571	0.284276135338	0.0	1.89897843444	-0.24001676195	0.0	1.91100715	-2.63476563219	0.964432100524
1	1	1	0	1	1	1	1	0	1	1	1	0	-1.93988599674	2.2700823285	-1.13327304602	0.0	-0.771537025182	-0.392543919909	0.562706231516	0.400662016641	0.0	2.36351778738	-0.52509456122	1.37502982067	0.0	-2.29821272597	0.96792163193
1	1	1	0	1	1	1	1	1	0	1	1	1	-1.90233741228	1.89106745415	-1.07012545567	0.0	-0.684760471504	-0.581491833561	0.125188806132	0.00234110285822	2.62931920302	0.0	0.322752989703	0.964710311485	0.579467031919	-2.1264082635	0.965848486287
1	1	1	0	1	1	1	1	1	0	0	1	1	-1.96208611896	1.85275064762	-0.995905383458	0.0	-0.715224623576	-0.555966209251	0.113826219396	-0.097695385924	3.02401609748	0.0	0.0	0.978897532232	0.631148141636	-2.03846562145	0.966054218297
1	1	1	0	1	1	1	1	1	0	1	0	1	-2.14283833021	1.67459927378	-0.681677590078	0.0	-0.824091148685	-0.669702465185	-0.0208849126024	-0.160542656144	3.20931365473	0.0	0.37102444886	0.0	1.47536124562	-2.39880108191	0.964685309152
1	1	1	0	1	1	1	1	1	0	1	1	0	-1.97977465038	1.96697798332	-1.10376706124	0.0	-0.659340503591	-0.558574005101	0.16492166294	0.0253002882893	2.90489989672	0.0	0.352234629801	1.1473311331	0.0	-2.10445304181	0.965745620282
1	1	1	0	1	1	1	1	1	1	0	1	1	-1.89575663527	1.82875229754	-1.08752732913	0.0	-0.689469854507	-0.578155119196	0.0983704904369	0.00133557876576	2.33447771621	0.760954068907	0.0	0.979267154491	0.503568849225	-2.14079408774	0.966402380161
1	1	1	0	1	1	1	1	1	1	0	0	1	-2.14692072486	1.60594727721	-0.67884576528	0.0	-0.837923703517	-0.661009534067	-0.0583105011452	-0.18287180457	2.98181263768	0.765906865699	0.0	0.0	1.41751030206	-2.40493987149	0.96516007533
1	1	1	0	1	1	1	1	1	1	0	1	0	-1.9572504405	1.88867548181	-1.11813372693	0.0	-0.668639405621	-0.557666008495	0.126664051446	0.0198830086516	2.52920915119	0.840789044739	0.0	1.13446639713	0.0	-2.12561983321	0.966307426926
1	1	1	0	1	1	1	1	1	1	1	0	1	-2.15232406127	1.59428744593	-0.676095170042	0.0	-0.84072988469	-0.658363289123	-0.0626427887245	-0.189477975602	2.9725101859	0.866033462054	-0.0649465139222	0.0	1.4131258115	-2.40029120371	0.965199639178
1	1	1	0	1	1	1	1	1	1	1	0	0	-2.55425451127	1.62793841391	-0.479519668905	0.0	-0.886008916178	-0.647115607325	-0.0417347050867	-0.257741813973	4.09657453134	1.49507704244	-0.234424813327	0.0	0.0	-2.55190099434	0.964669483613
1	1	1	0	1	1	1	1	1	1	1	1	0	-1.96937590987	1.83304093567	-1.10083120901	0.0	-0.685084319785	-0.547040110357	0.101020552723	-0.0191303810681	2.46071110891	1.34011833819	-0.327934784582	1.1376753252	0.0	-2.10523346908	0.966758454794
1	1	1	1	0	1	1	1	1	1	1	1	1	-1.92211371937	1.63935020333	-1.17822812137	0.485171792018	0.0	-0.231301820722	0.0212027488026	-0.107083877226	2.23219386771	1.11984426432	-0.238669362244	1.00816790378	0.460065164586	-2.47294187212	0.965634841507
1	1	1	1	0	0	1	1	1	1	1	1	1	-1.93718432566	1.62548106907	-1.17663191561	0.442983922641	0.0	0.0	-0.00745347211729	-0.150653827028	2.19195223516	1.13412969714	-0.253050126199	1.00744142611	0.455057370965	-2.50645002065	0.965666492586
1	1	1	1	0	0	0	1	1	1	1	1	1	-1.94001440295	1.62484866292	-1.17657847179	0.441969235001	0.0	0.0	0.0	-0.152750523431	2.19110378584	1.13406084862	-0.252994269649	1.00749102676	0.455007738749	-2.50641454272	0.965706056434
1	1	1	1	0	0	1	0	1	1	1	1	1	-1.99247782206	1.61513828736	-1.17558796189	0.418013856018	0.0	0.0	-0.0504741032025	0.0	2.17702519634	1.13280186687	-0.249396860164	1.00852154699	0.454978769667	-2.51104208841	0.965698143664
1	1	1	1	0	0	1	1	0	1	1	1	1	-1.9236801777	1.90141125476	-1.21487131315	0.915964333487	0.0	0.0	0.332125181452	0.156155100603	0.0	1.89007734744	-0.378856747275	1.14730843835	0.660155694294	-2.75976746745	0.965468673345
1	1	1	1	0	0	1	1	1	0	1	1	1	-1.94398627576	1.7101713966	-1.1670015516	0.521115427784	0.0	0.0	0.0235236251222	-0.136948353651	2.50631555788	0.0	0.313248726497	0.98313678988	0.552601286227	-2.52168386598	0.96451122822
1	1	1	1	0	0	1	1	1	1	0	1	1	-1.92860710662	1.662265454	-1.1850692077	0.457002939682	0.0	0.0	0.00639093235105	-0.1267487149	2.22982293626	0.742783736405	0.0	0.99610340425	0.480884425527	-2.52441467668	0.965310417952
1	1	1	1	0	0	1	1	1	1	1	0	1	-2.14419025698	1.46657525536	-0.784281757798	0.136770317926	0.0	0.0	-0.112254221933	-0.267149070205	2.92833030597	0.855903222241	-0.0630377546853	0.0	1.41040031972	-2.78489481395	0.963300574467
1	1	1	1	0	0	1	1	1	1	1	1	0	-2.00107695523	1.65881039279	-1.19718235684	0.503217294264	0.0	0.0	0.00610654182855	-0.149346741206	2.3467244484	1.30222886657	-0.317780732438	1.14807928942	0.0	-2.4913017699	0.965816835209
1	1	1	1	0	1	0	1	1	1	1	1	1	-1.91416160811	1.64069892374	-1.1781270445	0.487975039473	0.0	-0.231088299982	0.0	-0.100984791864	2.2345697329	1.12048895702	-0.239080036284	1.00805170608	0.460097948387	-2.47307104172	0.965642754277
1	1	1	1	0	1	0	0	1	1	1	1	1	-1.96514890704	1.63114301705	-1.17734229859	0.466911947756	0.0	-0.236706207205	0.0	0.0	2.22148806741	1.11856808718	-0.235684186807	1.00900703045	0.460082442005	-2.47541736604	0.965484498884
1	1	1	1	0	1	0	1	0	1	1	1	1	-1.78942350056	1.93568689881	-1.21754868601	0.987977637875	0.0	-0.0736108439646	0.0	0.280968884939	0.0	1.91089116025	-0.382557477707	1.14855209424	0.668819750493	-2.75418339815	0.965460760575
1	1	1	1	0	1	0	1	1	0	1	1	1	-1.90693585436	1.72751867685	-1.16747066458	0.572592164485	0.0	-0.251454597311	0.0	-0.0742274145712	2.5527090466	0.0	0.320491240749	0.983795438234	0.556394617257	-2.48481676682	0.964906866701
1	1	1	1	0	1	0	1	1	1	0	1	1	-1.89824574401	1.67851738293	-1.18605075602	0.506089717815	0.0	-0.24454938174	0.0	-0.0736871695021	2.27331586331	0.751192784086	0.0	0.997411969386	0.484651081706	-2.48845334225	0.965128424251
1	1	1	1	0	1	0	1	1	1	1	0	1	-2.15986423139	1.46961088667	-0.778595828289	0.1634255759	0.0	-0.234104051972	0.0	-0.249202746671	2.97117362903	0.837031564012	-0.0451257979748	0.0	1.41441619161	-2.75570087138	0.963751602336
1	1	1	1	0	1	0	1	1	1	1	1	0	-1.97390466422	1.67499495861	-1.19777680211	0.546710026919	0.0	-0.216912976928	0.0	-0.0997161252877	2.38990620764	1.28983504288	-0.304541832276	1.14994412228	0.0	-2.46016759349	0.965777271361
1	1	1	1	0	1	1	0	1	1	1	1	1	-1.96067537952	1.63204970962	-1.17729254211	0.468395507835	0.0	-0.236595519816	-0.00833219873917	0.0	2.22263696351	1.11875994078	-0.235844507672	1.00892154327	0.460179704349	-2.4754561119	0.965484498884
1	1	1	1	0	1	1	0	0	1	1	1	1	-1.85351424303	1.92225658579	-1.21672197652	0.965920953239	0.0	-0.0781746446387	0.395687344416	0.0	0.0	1.89741723523	-0.379974309466	1.14827058063	0.664785983257	-2.74695448367	0.965539888272
1	1	1	1	0	1	1	0	1	0	1	1	1	-1.95918860462	1.71802789328	-1.16678164543	0.551454347264	0.0	-0.257386342767	0.029133311546	0.0	2.53810446354	0.0	0.322605137148	0.984859048472	0.555950681336	-2.48659631998	0.964614094225
1	1	1	1	0	1	1	0	1	1	0	1	1	-1.94143488986	1.67023826874	-1.18536012714	0.48816431823	0.0	-0.249537227599	0.0114141824342	0.0	2.26176288993	0.753757570549	0.0	0.998369524532	0.48425484918	-2.48994694808	0.965096773173
1	1	1	1	0	1	1	0	1	1	1	0	1	-2.20896563338	1.46030703052	-0.776599628747	0.139398748641	0.0	-0.242124381926	-0.149413726019	0.0	2.96158393653	0.836341219725	-0.0402468815766	0.0	1.41592113944	-2.76213219634	0.9636566491
1	1	1	1	0	1	1	0	1	1	1	1	0	-2.02529154368	1.66579673608	-1.19697029601	0.525359227284	0.0	-0.223071647446	0.00257539087042	0.0	2.37653978689	1.28763176703	-0.300995175328	1.150923673	0.0	-2.46257222388	0.965745620282
1	1	1	1	0	1	1	1	0	1	1	1	1	-1.91709300721	1.90858815592	-1.21487651954	0.934837931889	0.0	-0.0873457112724	0.345170647584	0.173831046645	0.0	1.89001457236	-0.374107172991	1.14850159251	0.66365515947	-2.74968565786	0.96535789457
1	1	1	1	0	1	1	1	0	0	1	1	1	-1.9242569273	2.12886997541	-1.17692608058	1.20207441177	0.0	-0.0872115302381	0.491338836023	0.278108213035	0.0	0.0	0.635827861235	1.1373526132	0.908687231785	-2.87124178646	0.963063191378
1	1	1	1	0	1	1	1	0	1	0	1	1	-1.89976946797	1.97054317079	-1.2210047727	0.968979338911	0.0	-0.106997692217	0.377726432185	0.220359352222	0.0	1.33127272244	0.0	1.13664711612	0.709310519582	-2.79072249898	0.964669483613
1	1	1	1	0	1	1	1	0	1	1	0	1	-2.15952827925	1.82277204025	-0.771950733553	0.753514136578	0.0	-0.0141958786101	0.344485351339	0.142563585125	0.0	1.80750959528	-0.202462496661	0.0	1.90066736928	-3.14965682061	0.963640823561
1	1	1	1	0	1	1	1	0	1	1	1	0	-2.00959576927	1.98459678401	-1.23751741538	1.05914769215	0.0	-0.0542863700703	0.398381170727	0.199831800443	0.0	2.22896961655	-0.485244761929	1.37800653027	0.0	-2.77479759611	0.966331165234
1	1	1	1	0	1	1	1	1	0	1	1	1	-1.92675055132	1.72406409194	-1.1673886821	0.565564058056	0.0	-0.253558512836	0.0543093649649	-0.0898487169331	2.54637087434	0.0	0.320744317072	0.9841865647	0.556074669526	-2.48450630012	0.964843564544
1	1	1	1	0	1	1	1	1	0	0	1	1	-1.98747574508	1.67095148217	-1.0954981167	0.622149782784	0.0	-0.212692550906	0.0318283337886	-0.201664607706	2.93070417808	0.0	0.0	0.998648920903	0.608853691579	-2.42147802681	0.964867302853
1	1	1	1	0	1	1	1	1	0	1	0	1	-2.12719453783	1.5434045279	-0.779971491727	0.244284201954	0.0	-0.252326914197	-0.0568218052554	-0.208437421501	3.19924518048	0.0	0.374415048195	0.0	1.4730947215	-2.76392475595	0.963427178781
1	1	1	1	0	1	1	1	1	0	1	1	0	-2.00701029056	1.78058217535	-1.19014738465	0.653229642129	0.0	-0.244478273208	0.0757272254303	-0.0860732075673	2.79670386041	0.0	0.34888714215	1.15904080538	0.0	-2.47582419353	0.964360885597
1	1	1	1	0	1	1	1	1	1	0	1	1	-1.91234655376	1.67536073112	-1.18589835693	0.501184528632	0.0	-0.245195822564	0.0351978771573	-0.083214827586	2.27135624139	0.750433171363	0.0	0.997427196508	0.484566839673	-2.48802470367	0.965049296555
1	1	1	1	0	1	1	1	1	1	0	0	1	-2.12488067595	1.48214836473	-0.780271309427	0.177896684829	0.0	-0.234582104965	-0.0835158277531	-0.218924374983	2.98548348128	0.767713433249	0.0	0.0	1.41750504163	-2.75909654816	0.963704125718
1	1	1	1	0	1	1	1	1	1	0	1	0	-1.97906714473	1.7220643276	-1.21065479632	0.567227863047	0.0	-0.235815073627	0.0527692616276	-0.0763926913183	2.44576224407	0.824018893763	0.0	1.14651520498	0.0	-2.47795009855	0.965207551947
