Lev0	Jaro	Jaro_Winkler	Ratio	Sorensen	Jaccard	Lev1	Lev2	Dice2	Dice3	Dice4	CosWords	Cos2	wLev0	wJaro	wJaro_Winkler	wRatio	wSorensen	wJaccard	wLev1	wLev2	wDice2	wDice3	wDice4	wCosWords	wCos2	intercept	AUC
1	1	1	1	0	1	1	1	1	1	1	0	1	-2.12789283096	1.47526624809	-0.778544562808	0.174440587038	0.0	-0.231515473267	-0.0865989281979	-0.223692104224	2.9797687489	0.839427303582	-0.046629612263	0.0	1.41438334781	-2.75636413352	0.963704125718
1	1	1	1	0	1	1	1	1	1	1	0	0	-2.53319951487	1.49312669217	-0.570667437085	0.232012835724	0.0	-0.190877670373	-0.0766622026724	-0.30594187068	4.09824043696	1.46317421968	-0.213594112024	0.0	0.0	-2.95323528859	0.962920761525
1	1	1	1	0	1	1	1	1	1	1	1	0	-1.98603442893	1.6738281937	-1.1968017482	0.542220715726	0.0	-0.217995433453	0.0327102320832	-0.110071614279	2.38772300296	1.2893334873	-0.304452757352	1.14984398217	0.0	-2.46141107212	0.96578518413
1	1	1	1	1	0	1	1	1	1	1	1	1	-1.95305446859	1.63765241328	-1.15201433905	0.438879610542	-0.185018837249	0.0	-0.0230028218614	-0.172189912979	2.16944731234	1.1414488765	-0.261230419886	1.00533882456	0.45415927592	-2.45386386599	0.965713969203
1	1	1	1	1	0	0	1	1	1	1	1	1	-1.96255172127	1.63404922439	-1.15236810649	0.434655848053	-0.181644265198	0.0	0.0	-0.175464340629	2.16731596482	1.14166032761	-0.261129012077	1.00552681567	0.45403583963	-2.45391172534	0.965824747978
1	1	1	1	1	0	0	0	1	1	1	1	1	-2.05128239622	1.61677954	-1.15220159783	0.396254131057	-0.171514478132	0.0	0.0	0.0	2.14362336533	1.13832003309	-0.255265532169	1.00735750369	0.453694839507	-2.46265881671	0.965801009669
1	1	1	1	1	0	0	1	0	1	1	1	1	-1.84771993203	1.94300707237	-1.17016629751	0.944637214323	-0.371916221601	0.0	0.0	0.206271543014	0.0	1.9042462071	-0.39836122954	1.14076361642	0.657898293363	-2.64602983726	0.965895962905
1	1	1	1	1	0	0	1	1	0	1	1	1	-1.9548910672	1.72018762977	-1.14707913014	0.519692583987	-0.154817398189	0.0	0.0	-0.148763496356	2.48988046837	0.0	0.309628526667	0.981299963833	0.553046039791	-2.47744332821	0.964788175157
1	1	1	1	1	0	0	1	1	1	0	1	1	-1.94616755884	1.67212149213	-1.16362021416	0.45195797885	-0.16304610534	0.0	0.0	-0.1446947821	2.21080182421	0.738194682428	0.0	0.993957394192	0.480670426265	-2.47787048433	0.965334156261
1	1	1	1	1	0	0	1	1	1	1	0	1	-2.21572784312	1.47454305636	-0.75591442554	0.113866201047	-0.249603644221	0.0	0.0	-0.33003167782	2.8738468756	0.867786636885	-0.0748754978227	0.0	1.40801105336	-2.70897990872	0.963617085252
1	1	1	1	1	0	0	1	1	1	1	1	0	-2.02229682371	1.6699562391	-1.17403387358	0.499683000431	-0.185275412901	0.0	0.0	-0.171811122425	2.32159860238	1.31100563105	-0.326828192561	1.14605517848	0.0	-2.43852117953	0.966054218297
1	1	1	1	1	0	1	0	1	1	1	1	1	-2.01602000053	1.62363109828	-1.15217437192	0.40971986788	-0.174770227807	0.0	-0.0684927768687	0.0	2.15379701608	1.14024155474	-0.256972368161	1.00667303526	0.454109411581	-2.46111295978	0.965824747978
1	1	1	1	1	0	1	0	0	1	1	1	1	-1.91719117819	1.9274147144	-1.17021197536	0.917738638325	-0.365272252564	0.0	0.332361253424	0.0	0.0	1.89104879133	-0.394903191139	1.14060517822	0.654094821487	-2.6428226898	0.966259950308
1	1	1	1	1	0	1	0	1	0	1	1	1	-2.01464720215	1.70861800759	-1.146850844	0.492896303495	-0.148136019358	0.0	-0.0306536549215	0.0	2.47405784756	0.0	0.31276472098	0.982480484027	0.552764874249	-2.48405329692	0.964447926063
1	1	1	1	1	0	1	0	1	1	0	1	1	-1.99607089606	1.66194397577	-1.16344571635	0.429051982505	-0.156940865757	0.0	-0.0459658953731	0.0	2.19732060952	0.742461598947	0.0	0.995186841119	0.480321674296	-2.48372257673	0.965349981801
1	1	1	1	1	0	1	0	1	1	1	0	1	-2.27445763942	1.46263968165	-0.755245066401	0.0835412335046	-0.239215089281	0.0	-0.21165628945	0.0	2.86260253714	0.868136658565	-0.0693040279512	0.0	1.40968006301	-2.72211974194	0.963268923389
1	1	1	1	1	0	1	0	1	1	1	1	0	-2.07830298945	1.65990437463	-1.17207112136	0.473206304831	-0.177419081055	0.0	-0.0594659131926	0.0	2.30740709227	1.30970260008	-0.322720788782	1.14712958627	0.0	-2.44825355442	0.965808922439
1	1	1	1	1	0	1	1	0	1	1	1	1	-1.95685189915	1.91798537723	-1.17194534583	0.897568662674	-0.357813192276	0.0	0.29844309308	0.111737948733	0.0	1.88437903747	-0.390053632875	1.14087433548	0.65365092957	-2.64598613795	0.966252037538
1	1	1	1	1	0	1	1	0	0	1	1	1	-1.96652659352	2.13707690284	-1.13158528689	1.16225714745	-0.371678246362	0.0	0.443151430579	0.216087553652	0.0	0.0	0.616585363189	1.12894495402	0.897474600793	-2.76234716495	0.963537957556
1	1	1	1	1	0	1	1	0	1	0	1	1	-1.93942035365	1.97942255681	-1.17804557723	0.929338132991	-0.337430961784	0.0	0.331639725884	0.159220238477	0.0	1.29998493985	0.0	1.12798579896	0.701474088498	-2.69824537086	0.964875215623
1	1	1	1	1	0	1	1	0	1	1	0	1	-2.21651104505	1.8568993757	-0.724458115609	0.728093946319	-0.520883149128	0.0	0.29550437318	0.0787637175258	0.0	1.80937042071	-0.224478483309	0.0	1.86743927388	-2.97607364563	0.963712038488
1	1	1	1	1	0	1	1	0	1	1	1	0	-2.04897632744	1.99611725808	-1.1878367113	1.02466685492	-0.388853994876	0.0	0.352777730352	0.140849955595	0.0	2.21882190687	-0.499694646695	1.36670957556	0.0	-2.65789489725	0.967826678694
1	1	1	1	1	0	1	1	1	0	1	1	1	-1.95893919788	1.71911034075	-1.14742781292	0.518431357093	-0.153802432478	0.0	0.012105678464	-0.153500370444	2.48937588159	0.0	0.309512234929	0.980964845833	0.553712788381	-2.47759145326	0.964780262387
1	1	1	1	1	0	1	1	1	0	0	1	1	-2.01791757762	1.6534968828	-1.06778063539	0.575049402893	-0.186277948983	0.0	0.0194775805285	-0.265408836308	2.85259586108	0.0	0.0	0.995014507544	0.615567742136	-2.40120326402	0.965001819937
1	1	1	1	1	0	1	1	1	0	1	0	1	-2.1668293521	1.54909123221	-0.766016193863	0.202341887725	-0.221889395691	0.0	-0.096277633262	-0.277068603691	3.11532306557	0.0	0.361165977347	0.0	1.46994994868	-2.7262582597	0.963284748928
1	1	1	1	1	0	1	1	1	0	1	1	0	-2.03436192509	1.76550795505	-1.17297211351	0.610232712889	-0.1353200909	0.0	0.0513346723903	-0.152731920883	2.73150720247	0.0	0.343533528532	1.15789615635	0.0	-2.4737719256	0.964606181456
1	1	1	1	1	0	1	1	1	1	0	1	1	-1.94417723138	1.67234839417	-1.16353608695	0.45246850426	-0.162923483755	0.0	-0.00521609054774	-0.142853073591	2.21113032852	0.738257980244	0.0	0.993907766657	0.480837363936	-2.4779028576	0.965318330722
1	1	1	1	1	0	1	1	1	1	0	0	1	-2.16405278025	1.49532710756	-0.761984910759	0.137755374665	-0.246241742433	0.0	-0.122869799903	-0.284481823261	2.89560297881	0.753320723548	0.0	0.0	1.4130614615	-2.71495937078	0.963585434174
1	1	1	1	1	0	1	1	1	1	0	1	0	-2.0113973436	1.71987933693	-1.19162353001	0.525341742297	-0.16002168417	0.0	0.0137991742679	-0.134715968019	2.38546314292	0.812196287606	0.0	1.14276740879	0.0	-2.46870700891	0.965452847806
1	1	1	1	1	0	1	1	1	1	1	0	1	-2.16810142318	1.48386191844	-0.75704972307	0.132421669834	-0.251914037957	0.0	-0.128374566367	-0.293472404455	2.8877734605	0.872384139642	-0.0776320073703	0.0	1.40779817541	-2.70857935703	0.963712038488
1	1	1	1	1	0	1	1	1	1	1	0	0	-2.57517574864	1.49746979515	-0.54781483736	0.200311285875	-0.291238205833	0.0	-0.108610872227	-0.368077481528	3.99197376731	1.50355169638	-0.241209415018	0.0	0.0	-2.89144984121	0.963181882923
1	1	1	1	1	0	1	1	1	1	1	1	0	-2.01994910271	1.67086067359	-1.17344578587	0.500436911806	-0.186118161075	0.0	-0.00815725302413	-0.169236479439	2.32320558565	1.31140360694	-0.327223000805	1.14585750759	0.0	-2.43898358561	0.966054218297
1	1	1	1	1	1	0	1	1	1	1	1	1	-1.96154085336	1.70415168052	-1.08173050329	0.532725251273	-0.728544282451	-0.607869047037	0.0	-0.107888969163	2.20951128735	1.12690967288	-0.24831387661	1.00105515625	0.464095683459	-2.20832053341	0.966924622957
1	1	1	1	1	1	0	0	1	1	1	1	1	-2.01567109403	1.69453928367	-1.08129367113	0.51069197799	-0.727728873215	-0.614262276208	0.0	0.0	2.19526582165	1.12470344355	-0.244518180662	1.00223454665	0.463892867224	-2.21118123994	0.966829669721
1	1	1	1	1	1	0	0	0	1	1	1	1	-1.70495198628	2.03732722321	-1.11762239841	1.10080666088	-0.834616296159	-0.490329857658	0.0	0.0	0.0	1.91941408538	-0.399890341854	1.13933058973	0.672244680776	-2.43684943198	0.966560635554
1	1	1	1	1	1	0	0	1	0	1	1	1	-1.99414475808	1.78336846091	-1.07280453371	0.601269987025	-0.717310477664	-0.628818887123	0.0	0.0	2.51899785271	0.0	0.31677339037	0.977672898459	0.560962374902	-2.22611060847	0.966252037538
1	1	1	1	1	1	0	0	1	1	0	1	1	-1.98502275395	1.734208346	-1.09089517883	0.534807456841	-0.718886110746	-0.621888894694	0.0	0.0	2.23986876766	0.746078549584	0.0	0.990959362614	0.489381747445	-2.2291892008	0.966616024941
1	1	1	1	1	1	0	0	1	1	1	0	1	-2.34194018439	1.52591372226	-0.67180371542	0.167004222956	-0.851784722769	-0.692634576616	0.0	0.0	2.90028909517	0.841252786345	-0.0484664075425	0.0	1.41305684272	-2.44632398028	0.965270854104
1	1	1	1	1	1	0	0	1	1	1	1	0	-2.07560668491	1.72877334245	-1.10360531448	0.570612159179	-0.716301017293	-0.59483648958	0.0	0.0	2.35336262	1.29670030645	-0.3116225777	1.14510414644	0.0	-2.20174471152	0.96705914004
1	1	1	1	1	1	0	1	0	1	1	1	1	-1.8452103289	2.00737285596	-1.11425383353	1.03458259001	-0.831018434031	-0.507651970491	0.0	0.269641807648	0.0	1.90219495613	-0.388150751249	1.13986075692	0.668725198797	-2.44194739439	0.966536897245
1	1	1	1	1	1	0	1	0	0	1	1	1	-1.79867809826	2.24391321585	-1.07509921463	1.32888036044	-0.853073937015	-0.513075498261	0.0	0.419687310426	0.0	0.0	0.62928810033	1.12752638838	0.918792933321	-2.55741435508	0.96344300432
1	1	1	1	1	1	0	1	0	1	0	1	1	-1.81261464408	2.07295087803	-1.1222382673	1.07489402796	-0.822837537466	-0.522552231008	0.0	0.327217722959	0.0	1.32357248087	0.0	1.12779053273	0.716631383193	-2.48719875723	0.965199639178
1	1	1	1	1	1	0	1	0	1	1	0	1	-2.09887678448	1.94454406558	-0.659821094989	0.867626181098	-1.0130383476	-0.533362702868	0.0	0.235194088631	0.0	1.82470616814	-0.222719662722	0.0	1.88784144102	-2.76417545932	0.964321321749
1	1	1	1	1	1	0	1	0	1	1	1	0	-1.91807901535	2.08841548291	-1.13700388168	1.16857241566	-0.831252360932	-0.47231906506	0.0	0.311529123712	0.0	2.24756217483	-0.501610755764	1.37116718052	0.0	-2.46830004262	0.968277706563
1	1	1	1	1	1	0	1	1	0	1	1	1	-1.95342759176	1.79093565452	-1.07327994048	0.618539344483	-0.718337537232	-0.623801996939	0.0	-0.0818089591001	2.53042994746	0.0	0.314768418658	0.977073200049	0.560449823519	-2.22390358038	0.966323252465
1	1	1	1	1	1	0	1	1	0	0	1	1	-2.02089469372	1.73809755118	-0.998542255108	0.674023139793	-0.750892969364	-0.60560599831	0.0	-0.196056040277	2.90081889464	0.0	0.0	0.99113550783	0.614784273557	-2.14810782893	0.966465682318
1	1	1	1	1	1	0	1	1	0	1	0	1	-2.20025469738	1.61832356412	-0.6799918571	0.29489730757	-0.84141391207	-0.693213614481	0.0	-0.228843976827	3.1555197342	0.0	0.367540943936	0.0	1.47116929667	-2.44875134248	0.964906866701
1	1	1	1	1	1	0	1	1	0	1	1	0	-2.0262856291	1.85045258785	-1.10451089682	0.712310092183	-0.699883980105	-0.606104482509	0.0	-0.068653588132	2.77923491771	0.0	0.343886189919	1.15408569319	0.0	-2.2180700111	0.966252037538
1	1	1	1	1	1	0	1	1	1	0	1	1	-1.94574716749	1.74179294743	-1.09168818297	0.550970537757	-0.718858389112	-0.617244290533	0.0	-0.0777658425526	2.25103180999	0.743374568813	0.0	0.990045081826	0.489665705394	-2.22744403999	0.966568548323
1	1	1	1	1	1	0	1	1	1	0	0	1	-2.20779137742	1.55852590708	-0.677553794925	0.226227901816	-0.850900120661	-0.680431655999	0.0	-0.247933001573	2.93857327661	0.75791702764	0.0	0.0	1.41524392217	-2.4429676157	0.965381632879
1	1	1	1	1	1	0	1	1	1	0	1	0	-2.00571571751	1.78933810408	-1.11926815445	0.620848987137	-0.703716279915	-0.599964171034	0.0	-0.0680515732301	2.43297859831	0.816790637052	0.0	1.14038000035	0.0	-2.22314408868	0.966782193103
1	1	1	1	1	1	0	1	1	1	1	0	1	-2.21307403565	1.5496574804	-0.674863816098	0.221203332168	-0.853408732933	-0.677998469333	0.0	-0.254802018694	2.9309708111	0.847437019235	-0.0579434304525	0.0	1.41107334737	-2.43867061929	0.965421196727
1	1	1	1	1	1	0	1	1	1	1	0	0	-2.61614702804	1.57321919566	-0.477223919626	0.285640864722	-0.90362358881	-0.668752524434	0.0	-0.331365604554	4.04489475004	1.46915856687	-0.225202052428	0.0	0.0	-2.59986176241	0.965041383785
1	1	1	1	1	1	0	1	1	1	1	1	0	-2.02254772562	1.73922327677	-1.10462910021	0.593019116094	-0.717200011873	-0.588937188244	0.0	-0.106416821967	2.36749877861	1.29889691151	-0.315367019647	1.14402201359	0.0	-2.19918334764	0.966987925114
1	1	1	1	1	1	1	0	1	1	1	1	1	-2.00722183524	1.6963032055	-1.08130764063	0.513748356143	-0.72791661723	-0.613316219875	-0.0171869030582	0.0	2.19821769044	1.12530510985	-0.245115359364	1.00192985601	0.464065237448	-2.21128664635	0.966821756951
1	1	1	1	1	1	1	0	0	1	1	1	1	-1.9075445817	1.9938085385	-1.11322425976	1.01279438663	-0.829361397676	-0.511205746596	0.381555704758	0.0	0.0	1.88955614984	-0.38584128258	1.13965923316	0.664637453245	-2.4357316321	0.966790105873
1	1	1	1	1	1	1	0	0	0	1	1	1	-1.87844676858	2.22456807777	-1.07452255212	1.29953606663	-0.850033186951	-0.516774984012	0.559726223037	0.0	0.0	0.0	0.622624005681	1.12774302625	0.911019042987	-2.54721185973	0.964044374812
1	1	1	1	1	1	1	0	0	1	0	1	1	-1.87141862225	2.06024954221	-1.12205602045	1.05584508336	-0.820633080942	-0.524683389554	0.430440439909	0.0	0.0	1.31297707445	0.0	1.127442851	0.712444523966	-2.47945416973	0.965460760575
1	1	1	1	1	1	1	0	0	1	1	0	1	-2.17330068117	1.9282604734	-0.659958133021	0.84006145635	-1.01014802768	-0.537932220077	0.37023734602	0.0	0.0	1.81086068335	-0.219743401686	0.0	1.88410452385	-2.75769989707	0.96451122822
1	1	1	1	1	1	1	0	0	1	1	1	0	-1.99117189717	2.07174842052	-1.13665823171	1.14167313074	-0.828396821327	-0.476373160789	0.443777017939	0.0	0.0	2.22988999668	-0.49772926345	1.36942876892	0.0	-2.46053803751	0.968752472741
1	1	1	1	1	1	1	0	1	0	1	1	1	-2.00505145239	1.78147781113	-1.07285342707	0.597335362302	-0.717230842648	-0.629629143432	0.0204267214358	0.0	2.51620615794	0.0	0.316860848277	0.977478193531	0.561565054613	-2.22626597751	0.966291601386
1	1	1	1	1	1	1	0	1	0	0	1	1	-2.10782315799	1.72147650069	-0.996214750844	0.638218337244	-0.750139566584	-0.615359886886	-0.027009578693	0.0	2.88469737832	0.0	0.0	0.992925786945	0.615057485959	-2.15224754058	0.966505246166
1	1	1	1	1	1	1	0	1	0	1	0	1	-2.25392616862	1.60801753496	-0.678062930007	0.269459524333	-0.841014899601	-0.701092472491	-0.120600717491	0.0	3.14421593872	0.0	0.37195572932	0.0	1.47228655227	-2.45475790017	0.964677396382
1	1	1	1	1	1	1	0	1	0	1	1	0	-2.08438682541	1.83927660127	-1.10303271556	0.688225688735	-0.699180785172	-0.612017216976	0.0460353356883	0.0	2.76388379028	0.0	0.345764342028	1.15490826098	0.0	-2.22039614241	0.966244124769
1	1	1	1	1	1	1	0	1	1	0	1	1	-1.98758721244	1.73446719716	-1.09128698691	0.533727628018	-0.718434927453	-0.621868435647	0.00486091184627	0.0	2.23916375923	0.746095743846	0.0	0.991031204355	0.489306299093	-2.22948225945	0.966663501559
1	1	1	1	1	1	1	0	1	1	0	0	1	-2.2557214002	1.54924950917	-0.675090183323	0.202701366208	-0.851128416117	-0.688081376848	-0.152673633872	0.0	2.9296707302	0.764545290819	0.0	0.0	1.41609606223	-2.44963727591	0.965381632879
1	1	1	1	1	1	1	0	1	1	0	1	0	-2.05153891354	1.78024609078	-1.11837736367	0.601673748459	-0.703022620607	-0.604757552845	0.0225261402798	0.0	2.42025110162	0.819249193793	0.0	1.14124275472	0.0	-2.22473733975	0.966726803716
1	1	1	1	1	1	1	0	1	1	1	0	1	-2.26126844231	1.54048317608	-0.672911558278	0.197382457534	-0.853141986579	-0.685869311246	-0.15671132594	0.0	2.9218423808	0.846741813068	-0.053013815266	0.0	1.41260243165	-2.4453178986	0.96537372011
1	1	1	1	1	1	1	0	1	1	1	0	0	-2.69769328692	1.5580904661	-0.472518190221	0.247210398711	-0.903424715407	-0.68032397578	-0.167838565481	0.0	4.02907202259	1.46713791495	-0.21758589997	0.0	0.0	-2.60973874737	0.964748611309
1	1	1	1	1	1	1	0	1	1	1	1	0	-2.07263523495	1.72925824558	-1.10363479088	0.571489070975	-0.716182695659	-0.594456981578	-0.00551480245507	0.0	2.3540667489	1.29676858952	-0.311683418798	1.14508400651	0.0	-2.20170956183	0.967027488962
1	1	1	1	1	1	1	1	0	1	1	1	1	-1.96810889099	1.98103451939	-1.11193839087	0.98334353729	-0.827862432317	-0.51927425362	0.333931868963	0.165226747269	0.0	1.88252952379	-0.380203574348	1.13987322114	0.663589984329	-2.43912542456	0.96685340803
1	1	1	1	1	1	1	1	0	0	1	1	1	-1.97566372466	2.2004801071	-1.07511407669	1.25083649968	-0.846687894435	-0.529142196511	0.479277849201	0.268300681761	0.0	0.0	0.625627056134	1.12856025202	0.907386156334	-2.54854153461	0.964250106822
1	1	1	1	1	1	1	1	0	0	0	1	1	-2.12107730238	2.22401652955	-0.907980724633	1.61013039432	-0.965264511222	-0.468161457386	0.570894779691	0.15085514522	0.0	0.0	0.0	1.20094724112	1.1725913586	-2.47610324546	0.963102755226
1	1	1	1	1	1	1	1	0	0	1	0	1	-2.22870569162	2.1212305276	-0.622534642753	1.07610654947	-1.02208536035	-0.559295245414	0.470524434144	0.236803034249	0.0	0.0	0.74064604256	0.0	2.1192524274	-2.86143867274	0.963617085252
1	1	1	1	1	1	1	1	0	0	1	1	0	-2.1108666422	2.36689201267	-1.09151787751	1.50033914118	-0.854117790465	-0.482755377242	0.595680555953	0.33285841634	0.0	0.0	0.729720115896	1.46671270699	0.0	-2.62308650972	0.966275775847
1	1	1	1	1	1	1	1	0	1	0	1	1	-1.95029437094	2.04291525296	-1.11927875284	1.01706901114	-0.819267659358	-0.53492744091	0.367437091395	0.213161009326	0.0	1.31490940814	0.0	1.12777438461	0.710299493967	-2.48378774182	0.965563626581
1	1	1	1	1	1	1	1	0	1	0	0	1	-2.21478802925	1.95317285735	-0.668489735842	0.839615929824	-1.00160933584	-0.549845229616	0.350751022833	0.162124548405	0.0	1.48031737207	0.0	0.0	1.90124822344	-2.78095255876	0.964155153587
1	1	1	1	1	1	1	1	0	1	0	1	0	-2.04091351685	2.14357587305	-1.14908891296	1.16185275072	-0.815847859674	-0.504592260702	0.435730905914	0.255532462217	0.0	1.50809341502	0.0	1.37687565902	0.0	-2.52585259577	0.967193657124
1	1	1	1	1	1	1	1	0	1	1	0	1	-2.222301377	1.91758626567	-0.658382998734	0.816301668952	-1.00881790656	-0.544725890431	0.331776904116	0.133653092029	0.0	1.8049487807	-0.215240024084	0.0	1.88363047077	-2.76046278022	0.964416274985
1	1	1	1	1	1	1	1	0	1	1	0	0	-2.90595208252	2.12919080126	-0.290646317855	1.2914118004	-1.20083320723	-0.432716840809	0.578532333569	0.219931339058	0.0	3.34658521627	-0.599443918962	0.0	0.0	-3.22550201218	0.967074965579
1	1	1	1	1	1	1	1	0	1	1	1	0	-2.06122623048	2.05614572061	-1.13473295806	1.10699279227	-0.826669005736	-0.485656479641	0.387512304066	0.19238206341	0.0	2.22161437026	-0.49133604212	1.36928440076	0.0	-2.46412010493	0.968776211049
1	1	1	1	1	1	1	1	1	0	1	1	1	-1.97109594785	1.78800194488	-1.07349947687	0.611999885619	-0.717481881541	-0.625621021901	0.047662954855	-0.0944201906069	2.52430299048	0.0	0.315038397472	0.977166919987	0.560959768593	-2.22393257163	0.966291601386
1	1	1	1	1	1	1	1	1	0	0	1	1	-2.03230808758	1.73668618783	-0.998750794078	0.670165285447	-0.750851199355	-0.605922277613	0.0297812830702	-0.204842480218	2.89773937002	0.0	0.0	0.991378589221	0.614127281773	-2.14803658704	0.966489420627
1	1	1	1	1	1	1	1	1	0	0	0	1	-2.250376511	1.55756447828	-0.572334502271	0.367206883339	-0.892481331723	-0.679063069723	-0.0785565747719	-0.340250221927	3.59905192308	0.0	0.0	0.0	1.5615201793	-2.37717209752	0.964819826236
1	1	1	1	1	1	1	1	1	0	0	1	0	-2.11047944888	1.72866912445	-0.984659972677	0.751365394829	-0.728595309205	-0.611931187909	0.114143082574	-0.222827938975	3.21455264909	0.0	0.0	1.20652581762	0.0	-2.13803181159	0.966766367564
1	1	1	1	1	1	1	1	1	0	1	0	1	-2.17754287358	1.6222461937	-0.680274905495	0.303154406509	-0.841701712662	-0.691700671353	-0.0614264478683	-0.21080059038	3.16230158119	0.0	0.367447396873	0.0	1.47110522617	-2.44884413024	0.964962256089
1	1	1	1	1	1	1	1	1	0	1	0	0	-2.6005501622	1.63587856634	-0.425749030037	0.413980827872	-0.877376040661	-0.736028745996	0.013789128662	-0.269993458101	4.51142894692	0.0	0.571522675394	0.0	0.0	-2.66568166279	0.964455838833
1	1	1	1	1	1	1	1	1	0	1	1	0	-2.05184470911	1.84564248163	-1.10397848974	0.702769721674	-0.699625608133	-0.608143358271	0.0707954556568	-0.0896225318478	2.77126633166	0.0	0.344158124046	1.15440817063	0.0	-2.21817759262	0.966410292931
1	1	1	1	1	1	1	1	1	1	0	1	1	-1.95603116009	1.74023630701	-1.09156193981	0.547729881967	-0.718794913868	-0.618397386148	0.0286619022501	-0.0872436079447	2.24913607287	0.742958708556	0.0	0.990130629442	0.489466318937	-2.22761172124	0.966616024941
1	1	1	1	1	1	1	1	1	1	0	0	1	-2.17461977632	1.56484941836	-0.677402293391	0.238080399208	-0.851633855417	-0.678282552377	-0.0894545961001	-0.22207684314	2.94828087294	0.758092136328	0.0	0.0	1.41495799881	-2.44377690252	0.965262941335
1	1	1	1	1	1	1	1	1	1	0	0	0	-2.58085384101	1.61324948235	-0.487783708573	0.320696585706	-0.894021750087	-0.678039641496	-0.0689118015957	-0.282099268352	4.09854183351	1.12465898669	0.0	0.0	0.0	-2.62051407483	0.964914779471
1	1	1	1	1	1	1	1	1	1	0	1	0	-2.02285447702	1.78652873635	-1.11932393844	0.614487309302	-0.703372306389	-0.60109379432	0.0461364966629	-0.0808992603809	2.42729303258	0.816901498007	0.0	1.14068347631	0.0	-2.22302575381	0.96684549526
1	1	1	1	1	1	1	1	1	1	1	0	1	-2.17879752986	1.55575719887	-0.675181169628	0.233520471744	-0.854046699097	-0.675527872935	-0.093158490343	-0.227765750783	2.94052503315	0.850087811632	-0.059665676347	0.0	1.41100950264	-2.43887789403	0.965278766874
1	1	1	1	1	1	1	1	1	1	1	0	0	-2.58583504742	1.57849590497	-0.476917532706	0.296705426587	-0.904445755026	-0.666834080718	-0.0818567342138	-0.307741377933	4.05295241759	1.471793121	-0.226516395317	0.0	0.0	-2.60085733834	0.964954343319
1	1	1	1	1	1	1	1	1	1	1	1	0	-2.0318682583	1.73754096775	-1.1037954221	0.589201011662	-0.717215053722	-0.589760030165	0.0258836437473	-0.113785013454	2.36464951095	1.29817811706	-0.314874817587	1.14413432528	0.0	-2.19960112186	0.966916710187
